tweets
i deserve a massage and some wine good wine
dnt no bitch intimidate me i walk in a room full of bad bitches know i look good too hundred points
power was so good
just know i am about to take shit too far slightly smiling face
again i wish people could just leave me where i was in peace
really just be feelin like i am too playa for alotta shit
idk it is like when i start drinking i just don't wanna stop loudly crying face loudly crying face
normalize reassurance cuz mfs will switch up quick and not say shit and life do not always just go on it is jarring to
nah i am damn near hun
this ugly ass boy literally likin every pic on my fb right now all i see is his name in my notifications i am so pissed
once im over a nigga i put his ass right inna woodblack heart
if it is not the nigga i fuck w right now idc pinched fingers medium-dark skin tone
how much is it is my love language is loudly crying face red heart
that is why i love it here
i love everything about yung miami ghetto ass
fuck around and ima definitely help you find out every time beloved know that woman getting massage medium-dark skin tonehundred points
my friend got her hair done it is giving me  damn lil mama can i go with you ” vibes lmao face with tears of joy she finerdenamfaaa honey smiling face with hearts
wine drunk is top tier when you know you fina have secs
introverts be like i know a spot and then go home
i know i be tripping but i know i do not be tripping lol
damn i ass it now i am not know we could do that idek what i wanna change it to loudly crying faceloudly crying face
aw i am not know that loudly crying face loudly crying face know i am getting old i am finna try to
me and my bed  we go together real bad raising hands medium-dark skin toneraising hands medium-dark skin toneraising hands medium-dark skin toneraising hands medium-dark skin toneface with tears of joy
finna make some tea then go to bed
this bitch ashley mean loudly crying faceloudly crying faceloudly crying faceloudly crying face so glad i am the cool calm collective one face exhaling
fasho crossed fingers medium-dark skin tonewhite heart
life b making it so easy to turn cold like i really have to remind myself everyday to keep my heart energy warm and genuine
crossed fingers medium skin tone two heart smiling face with hearts face blowing a kiss
white heart
lmao thank you baby smiling face with hearts
my lil sista made my recap video it came out so cute smiling face with hearts
one thing about me  i'm gone laugh
face blowing a kiss
once a nigga start loving me he never stops winking face
i hate a liar
hate gettin drunk wit no nigga to go home to
ion be carin enough about shit to let it make me mad
tryna use my ex to make me mad mf gon lose every time loudly crying face loudly crying face
ion like when my friends wit they mad cuz they do not wanna send me nasty stuff loudly crying face loudly crying face
being stupid over a nigga period is crazy lol we have all been there but being like that over one that does nothing tuh
sick as hell loudly crying face loudly crying face
you sick loudly crying face loudly crying face loudly crying face
being stupid over a nigga that do not do shit for you is insane
one more day weary face
it is so many fine females on here ig weary face shit get overwhelming
weary faceweary faceweary face
my mouth terrible i could make a grown man cry
loudly crying face loudly crying face loudly crying face loudly crying faceloudly crying face
idk if somebody really rang my door bell or i dreamt it either way that shit woke me up pissed me off loudly crying face
off back lmao loudly crying face loudly crying face
still here still drinking loudly crying face loudly crying face
this girl steady fillin my cup up baby i am finna go home loudly crying face loudly crying face
my yr old cousin bigger den me loudly crying face loudly crying face
mf say they den vibrated the petals off they rose toy i felt that loudly crying faceloudly crying face
loudly crying face loudly crying face loudly crying face that shit irritating as hell weird like bitch is yu cool
lmaooo yes i am sicka her ass loudly crying face
lmaooo you see her loudly crying faceloudly crying faceloudly crying faceloudly crying face
i am going now loudly crying face loudly crying face
this not even me loudly crying face
loudly crying face loudly crying face a post you bae i am the next best thing to him rolling on the floor laughing
girl go to hell fr loudly crying face loudly crying face loudly crying face loudly crying face
loudly crying face loudly crying face
zalty asff loudly crying face
face with tears of joy face with tears of joy face with tears of joyface with tears of joyface with tears of joy
i protect my peace because i am evil asf when i am madsmiling face with tear
mf can say what they want about nicki but cannot nobody play on her top bout her pen writing hand medium-dark skin tone
my toxic trait is ion ask a nigga for nothin but i will cut him off if he do not do nothin for me too
yeah even when my hair eyebrows nails am not done i get told how pretty i am i do not even be feelin pretty at t
we am not slowin down movie camera
this nigga durk am not letting up
not impressed yawning face
nicki baby song not as hard as i thought it would be but it is decent
me too lookin stupid like i am not gotta work
not going back and forth  simply ok
after i block you it is no coming back from that
if it is hurting you or no longer serving you any purpose  let it go ”
never been no ass kisser
no send nudes
it is never necessary to be weird lol
i cannot sleep i am so aggravated
lmaooo this so funny cus i used to i knew how to do splits everything mf got old inactive
ion like it but it still turn me on lmao
it is sweet but it got a decent amount of alcohol
you can tell a lot about a person by what they choose to see in you
one thing about me i am going to drink some water
i wish i knew how to be a damsel in distress i am always figuring some shit out and saying i got it that is my problem now
when yu too nice to people they think they can treat you like a goofy
pain can turn an angel into a demon
im grown i like romantic shit anything else save it for a lil girl
baby yu a gremlin
my sleep pattern been all off
bitch please we one in the same
niggas be blew when i make em stand on the shit they do say to me imma always take it further than however yu wa
now i am up cannot go back to sleep
i am steady droppin crackin my phone
i cannot sleep
im the nicest person in the world till i feel like im being played wit
i like yo name lol mine ghetto
i got somebody for you i want yo homie ” face exhaling
mine two hearts
people make the simplest shit weird
stop accepting the bare minimum
my favorite kinda niggas face savoring food
it is my friday partying face
up face with rolling eyes
face with rolling eyes face with rolling eyes face with rolling eyes face with rolling eyesface with rolling eyes
lol she been havin the same look on her face for the past episodes
high waving hand medium-dark skin tone
me liquor go together real bad
delivered to their job
