tweets
welll shit loudly crying face sad and good
so yes it is ok for ppl to be upset with certain behaviors and trends it is good to be understanding but both parti
the holistic movement has everyone thinking they have to do all of this have all of these materials to feel good
yea you are good it is really a different situation and seeing how ppl navigate those situations dictates if we can trust them
i have the green one and it is so good it makes me mad lmaooo i highly recommend
order of line spirit elders last resort is google a mix of spirit and elders is good lol
it could be a good thing for you
you be thinkin is a good sign whole time ya ancestors tryna warn you to stop spending money
here's a good breakdown
it is always a really good time even tho i believe in god i will debate both sides just to see ppls boots shake caus
may everything work out in your favor and for your highest good
good morning iono if you care but uuhh you made the shaderoom
is the self growth desire coming from a place of not feeling good enough in this moment when is enough when will
commit to having a good time commit to cultivating and experiencing joy
i want to feel good in everything i choose to do so i will always seek spaces of joy and comfort
june is a good month
it just means its beyond m capacity and knowing my capacity is ok a capacity is a good boundary to have there are
remember you are good enough regardless of who chooses to stay who does not your value is based on more than
the cool thing with sex love and goop conscious love is that we are trying the activities together those are good for that
what makes you feel good about you
has your anger spiked yet or you good
you are good when conflict arise you have the choice to understand one another to express yourself
pussy really do be tasting good tho smiling face with tear
it was really good i was surprised
my teacher said if you cannot understand the first ingredients it probably is not good for you the fact th
a whole new life of good habits new hobbies cultivating joy just new ways of living it is a new life
i feel so good loudly crying faceloudly crying faceloudly crying faceloudly crying faceloudly crying faceloudly crying face
you are good and yesss looking for yall 🥹 red heart my heart
fill your life with things that truly mean something to you things that mean something good
i have been in my creative flow and i love it music painting dancing singing and i actually believe i am good at
good it is mutual
honestly i get it but it may not go the way you plan your character speaks for itself tho so just speak with good character
it is a really good one i hope you love it
to stay on a schedule going from one extreme to the next fixating on what feels good and then maybe what feels te
that genuinely lasts less than months maybe it is good for those who need it but it does not beat
spiritual retreat beautiful rainforests cenote meditation spiritual workshops snorkeling good energy al
yea i actually was just saying it is good for postpartum
you are good you speak more formally so i get it there isn't
start a business they said winking facewinking face with tongue has to submit a good tax forms quarterly or annually which may also include a ton of other filings smiling face with heartsstar-struck
my only advice is do what feels good and watch what is successful works out best that is a sign that that thing is for you
a good devotee of ifa she got initiated into ifa by baba ifakolade obafemi frkm atlanta may her soul rest well with the
as chief said  some are destined to be great with good character it means ori inu is working with ori ode ” if the two a
as chief said  some are destined to be great with good character it means ori inu is working with ori ode ” if
i definitely love love good love healthy love sexy love partnership connection all of that
lmaooo yo i know you are everywhere that is good me too
may this week bring you grounding clarity and opportunities may you walk with a cool head and good character may
whew just heard my neighbors having sex lmao thank god cause i thought i was the only one ppl could hear good for you girl
you should you need to  that is not good for you  or any type of harsh judgment statement they are already having
folks are more worried about appearing to be a good parent than they are with actually being a good parentso y
and i think this is actually a good thing at least for me because it means i am no longer attaching my pain to thos
good lord if i could tell my high school self anything i would say you are not ugly you just go to an all white s
it is not too good to be true it is good and it is true so believe it
try not to lose touch with all the little things the small blessings the small goodness celebrate both the small
may you embrace more love and goodness into your life today may you surrender to warm love comfort and assistance
may waves of goodness fill your spirit with joy and prosperity today
there is goodness in this world for you you will find it and it will find you
right they be doing full blown relationship stuff or even just folks in bikinis and nothing happens
the full moon is questioning everything we have ever known
new insight about the full moon is about to drop in one hour get texts before then in order to receive it
pretty powerful this full moon
take the free quiz it is alll the way at the bottom after you click take the quiz the gives you a full report
sooo a lot of people have been asking about spiritual mentorship and coaching you can text me now and i will have your full
new year ifá reading is idin fun full verses will be uploaded soon stay close
this is something i am texting to everyone signed up to receive texts from me receive the full insight here it is g
may this month be full of open doors for all of your blessings to come thru
may your week be full of opportunities prosperity and peace
not the lunar eclipse turning the full moon red it is giving the same lessons of turning red
s o to everyone and their  this is a magical time full of abundance ” posts last year
the full moon showed me what i really love
may this full moon allow you to see truth gain understanding and find clarity in all your endeavors may a light
full moon is asking you to find balance between what you give to self and what you give to others do not overdo it
may the full moon allow you to gain clarity around what you love and value may the full moon bring you closer to t
on that full moon sleep schedule so i am awake
damn this week is a whole full moon like excuse me can i get a break woman standing medium-dark skin tone
i mean maybe grow some food like a garden but tbh i just really think we gotta go thru it and it will g
just want everyone to know in my life that i live in new york now and would love visitors especially from the following st
sometimes the best of things come from an impulsive decision to just do it
i had someone text me about how they feel very alone bc they are struggling and i would just like to say to everyone
i am just not going to have conversations where people are committed to hiding even if they are committed subconsciously
twitter is like that one classroom where everyone talks at once like everyone is just talking really loud and yes
you can give and give and share and be in community but you can also just have what you have for you for you
just graduated my second class of students i am not crying you are loudly crying facepleading facered heart
eat it off your belly idk just not with a spoon
ok go look at him just not too hard
like you can just sit down and relax
iono if it is cause we growing fast or if ppl are just reporting us heavy but ppl do way worse on that app  and nothing
nicotine just makes the anxiety x worse over time so the more unhealthy the attachment to a person gets
really i was just sitting here and this popped into my head my ancestors telling me to tweet it
like this just came to me to tweet and i am fine so clearly this is for someone specific
if it were natural essence just what is then there would not be rules describing the role but it is a role and tha
i just bought the digital but ima need the physical copy asaploudly crying face
still answering questions if you have questions or just want to text me and talk even for the day backhand index pointing down medium-dark skin tone
just copped vol already had sparkling heart
ask spirit what it means spiritually not just google
this why it is so important to intuitively decipher messages thru angel numbers instead of just always running to google
just bought both starting this weekend relieved facesmiling face with hearts
one thing the sex love and goop show mentioned is that most men think they are just sexual because that is what they
lol kinky is complex ok it is just anything taboo
and here's more info if you just want to read about it
just like there are love languages there are sex languages
